objID,petroMag_u,petroMag_g,petroMag_r,spiral,elliptical,z
1237648704588022146,19.48375,17.48549,16.48317,1,0,0.114206
1237648704588153022,17.48048,15.61458,14.82018,1,0,0.032887
1237648704588218519,18.60425,16.68894,15.77144,0,1,0.072367
1237648704588349647,19.30848,17.77975,16.97291,1,0,0.104559
1237648704588349742,18.55559,16.87175,16.14072,1,0,0.057303
1237648704588480639,19.1237,18.14968,17.53251,1,0,0.130902
1237648704588611715,18.82291,17.54325,16.99178,1,0,0.053708
1237648704588808556,19.72356,18.40153,17.691,1,0,0.118098
1237648704588873924,17.73388,16.44024,15.85651,1,0,0.071651
1237648704589070696,20.45114,18.4918,17.47381,1,0,0.128046
1237648704589267165,18.3373,16.94557,16.3066,1,0,0.071696
1237648704589398221,19.39148,18.25473,17.72377,1,0,0.090541
1237648704589594868,20.49653,18.01857,17.30625,1,0,0.067892
1237648704589594872,18.84916,17.49885,16.99999,1,0,0.072149
1237648704589594883,18.4883,17.36812,16.8537,1,0,0.082371
1237648704589725792,21.08101,18.56609,17.78526,1,0,0.091861
1237648704589725838,18.87176,17.12174,16.28793,1,0,0.065825
1237648704589922534,19.30145,18.23392,17.64975,1,0,0.107659
1237648704589922575,18.97943,17.59085,16.88734,1,0,0.102981
1237648704589988084,20.00943,18.55668,17.71743,1,0,0.096391
1237648704590053626,20.97319,19.02346,17.88017,1,0,0.137907
1237648704590119064,19.77897,18.53984,17.55298,1,0,0.170681
1237648705120305329,19.75455,18.35087,17.4872,1,0,0.125506
1237648705120436418,20.5119,18.67031,17.7298,1,0,0.124918
1237648705120567501,19.47962,17.77631,16.86606,1,0,0.086801
1237648705120567609,18.35075,17.58679,17.31981,1,0,0.034718
1237648705120764024,19.08313,17.81062,17.11345,1,0,0.107243
1237648705120764097,20.2517,18.74075,17.8327,1,0,0.148934
1237648705120895059,17.04132,15.60575,15.12791,1,0,0.023387
1237648705120895197,18.1199,16.93093,16.34302,1,0,0.062284
1237648705121026222,19.19788,17.75988,16.95014,1,0,0.093689
1237648705121157375,19.06614,17.92778,17.21193,1,0,0.120706
1237648705121222872,18.9785,17.70819,17.13908,1,0,0.089608
1237648705121353851,17.72423,16.1858,15.42757,1,0,0.060498
1237648705121616040,17.62738,16.42374,15.81096,1,0,0.065517
1237648705121616070,19.85566,18.47202,17.58603,1,0,0.111837
1237648705121681621,18.9189,18.01058,17.50648,1,0,0.12435
1237648705121747132,19.321,18.04434,17.2921,1,0,0.1142
1237648705121812517,20.52938,18.14637,17.32422,1,0,0.105896
1237648705121878199,18.30497,17.34414,16.91842,1,0,0.075617
1237648705121943710,18.5349,16.80042,15.83191,0,1,0.096568
1237648705121943771,19.65544,18.03035,17.07594,1,0,0.099577
1237648705121943783,19.10689,17.20196,16.23854,1,0,0.086804
1237648705121943793,19.44763,17.80427,17.03217,1,0,0.091799
1237648705122074759,21.37833,18.81419,17.69489,1,0,0.16247
1237648705122074764,16.73913,15.4324,14.81603,1,0,0.036272
1237648705122140222,21.66055,18.5874,17.66518,1,0,0.09857
1237648705122140391,20.41533,18.81955,17.62149,1,0,0.17366
1237648705122140396,19.57252,18.12942,17.26968,1,0,0.118493
1237648705122140416,19.5523,18.472,17.72267,1,0,0.131816
1237648705122205872,19.19308,17.82166,16.96701,1,0,0.101849
1237648705122336792,17.78974,15.99484,15.06316,0,1,0.076357
1237648705122336818,17.48256,16.47822,16.02843,1,0,0.080187
1237648705122337142,18.95984,17.90348,17.26958,1,0,0.073123
1237648705122402545,20.70912,18.70628,17.67549,1,0,0.134209
1237648705122402573,19.05346,17.80006,17.14328,1,0,0.107355
1237648705122402640,19.30939,17.55203,16.61121,1,0,0.089093
1237648705122467991,18.83295,17.80046,17.46202,1,0,0.033359
1237648705122599071,18.80494,17.69687,17.17138,1,0,0.081399
1237648705122795773,19.81577,18.31113,17.48887,1,0,0.091173
1237648705122861215,18.71768,17.26072,16.58448,1,0,0.068717
1237648705122861310,18.77157,17.4229,16.90192,1,0,0.085485
1237648705122926788,18.4949,17.22286,16.63404,1,0,0.087512
1237648705123057783,18.19892,16.87833,16.36961,1,0,0.068772
1237648705123123214,17.89018,16.1169,15.28742,0,1,0.060367
1237648705123189019,19.89692,18.25373,17.29754,1,0,0.123057
1237648705123582216,18.52645,16.86271,16.06311,1,0,0.066462
1237648705123647505,17.18841,15.47734,14.60912,1,0,0.047685
1237648705123647623,19.73652,18.3756,17.61059,1,0,0.092578
1237648705123647631,19.58124,17.82212,16.94413,1,0,0.10331
1237648705123647685,17.72063,16.32747,15.5951,1,0,0.068152
1237648705123713267,20.80298,18.69076,17.4656,1,0,0.17699
1237648705123778715,18.47544,17.17722,16.50782,1,0,0.07908
1237648705123778906,19.07997,18.01578,17.58142,1,0,0.054265
1237648705123844289,17.24306,16.09877,15.58073,1,0,0.060533
1237648705123909837,17.4957,16.37535,15.77862,1,0,0.074105
1237648705123909854,19.32622,17.84283,17.05136,1,0,0.097465
1237648705123975433,19.22093,17.96277,17.2494,1,0,0.105242
1237648705124040937,18.51951,16.84597,16.02361,1,0,0.075964
1237648705124237520,19.60578,17.96755,17.15928,1,0,0.078572
1237648705124303214,19.15155,18.30747,17.61013,1,0,0.187788
1237648705124434057,18.67436,17.6495,17.29134,1,0,0.059247
1237648705124499600,19.46319,18.24164,17.49979,1,0,0.098895
1237655124467122254,18.08769,16.26233,15.39588,0,1,0.061093
1237655124467122289,18.01053,16.76468,16.02294,1,0,0.072847
1237655124467122429,19.36666,17.62369,17.28115,1,0,0.065295
1237655124467187845,18.15034,16.64618,16.231,1,0,0.043309
1237655124467253382,19.31612,18.34773,17.80662,1,0,0.091576
1237655124467515546,18.63042,16.65059,15.64947,0,1,0.096709
1237655124467712122,19.19431,18.1187,17.5862,1,0,0.111436
1237655124467777664,19.43672,17.7751,16.82366,1,0,0.102587
1237655124467843210,17.71918,15.9977,15.17823,0,1,0.04891
1237655124467843212,20.32078,18.37897,17.48884,1,0,0.087387
1237655124467908676,19.16508,17.31505,16.501,1,0,0.075388
1237655124467908686,17.19789,15.4026,15.04616,1,0,0.018968
1237655124467974242,18.50662,16.66574,15.83436,1,0,0.05365
1237655124468039775,19.6416,18.24262,17.47152,1,0,0.108456
1237655124468105294,19.06896,17.707,17.05161,1,0,0.119468
1237655124468105310,19.9701,18.37254,17.57806,1,0,0.105353
1237655124468301957,18.41889,17.16809,16.37431,1,0,0.061243
1237655124468302048,19.32463,17.23253,16.70854,1,0,0.042258
1237655124468367377,20.62576,18.36014,17.35251,1,0,0.10257
1237655124468367453,20.08469,18.34761,17.73364,1,0,0.092932
1237655124468367500,19.84279,17.94547,17.0499,1,0,0.092638
1237655124468433035,20.22424,18.53737,17.60257,1,0,0.105489
1237655124468498589,20.01044,17.98422,17.33025,1,0,0.068439
1237655124468891719,18.77683,17.58265,17.35546,1,0,0.0596
1237655124468891756,19.52555,17.77035,16.9182,1,0,0.0968
1237655124468891788,19.85466,18.32993,17.44563,1,0,0.123982
1237655124469153921,19.6861,17.77659,16.83619,1,0,0.094785
1237655124469153987,18.67252,17.39885,16.74962,1,0,0.082613
1237655124469153990,19.87454,18.22812,17.35287,1,0,0.094278
1237655124469154030,18.97978,17.36724,16.83813,1,0,0.074177
1237655125002420360,19.54896,18.22378,17.37847,0,1,0.095372
1237655125002485897,20.05958,18.18198,17.16272,1,0,0.114263
1237655125002485954,19.48512,17.95499,17.14487,1,0,0.109243
1237655125002879156,18.816,17.80059,17.33815,1,0,0.064708
1237655125003010109,20.13615,18.47069,17.72654,1,0,0.1132
1237655125003075612,16.96954,15.29415,14.51748,0,1,0.035998
1237655125003075667,19.27355,17.61248,16.69611,1,0,0.08744
1237655125003141189,18.55729,16.73205,15.97741,1,0,0.042276
1237655125003206764,21.16333,18.62028,17.76978,1,0,0.104754
1237655125003272290,19.65037,17.64537,16.90291,1,0,0.062098
1237655125003731007,19.67046,18.32314,17.53739,1,0,0.102538
1237655125003731024,19.64888,18.10087,17.31012,1,0,0.113456
1237655125003731055,19.14239,17.96129,17.29161,1,0,0.092681
1237655125003993191,17.43736,15.87165,15.11358,0,1,0.044441
1237655125004058689,18.57234,17.12402,16.2851,1,0,0.086975
1237655125004058702,19.21447,17.84654,17.03321,1,0,0.076937
1237655125004058722,18.41268,17.20557,16.71548,1,0,0.070168
1237655125004058728,20.28018,18.66157,17.67467,1,0,0.117115
1237655125004124207,16.15238,15.13065,14.73445,1,0,0.022101
1237655125004189896,20.17065,17.77666,17.15909,1,0,0.084023
1237655125004189933,20.2648,17.91177,17.26667,1,0,0.091216
1237655125004517453,20.11458,18.55251,17.36707,1,0,0.172823
1237655125004517460,17.84609,16.23937,15.24919,0,1,0.09735
1237655125004648585,19.33801,17.70984,16.77588,1,0,0.096434
1237655125004845134,19.83736,18.38622,17.61444,1,0,0.112033
1237655125005041747,19.61805,17.97265,17.05864,1,0,0.108652
1237655125005041803,19.07023,18.1193,17.7208,1,0,0.108868
1237655125005041875,19.4976,18.15964,17.52669,1,0,0.102888
1237655125005107282,18.97374,17.75124,16.81831,1,0,0.087404
1237655125005107368,20.0905,18.43855,17.59274,1,0,0.114556
1237655125005107448,18.90095,17.79616,17.37855,1,0,0.042736
1237655125005238350,19.01994,17.74165,17.10875,1,0,0.103084
1237655125005238419,19.76526,18.45776,17.51417,1,0,0.138138
1237655125005303958,18.91008,17.44112,16.75142,1,0,0.063446
1237655125005303993,18.84931,17.24691,16.25312,0,1,0.099817
1237655125005500528,19.42574,18.05346,17.35965,1,0,0.107938
1237655125005631533,17.86021,15.87791,14.87535,0,1,0.089374
1237655125005631582,20.29887,18.54378,17.57109,1,0,0.123619
1237655125005697158,18.43327,16.47076,15.48836,0,1,0.079949
1237655125005762735,19.41627,18.50289,17.57282,1,0,0.160838
1237655125005893699,20.18932,18.75871,17.77739,1,0,0.134871
1237655125005893774,19.86879,18.14302,17.30293,1,0,0.109399
1237655125005893821,18.08124,16.53092,15.73567,1,0,0.090271
1237655125006155834,19.24754,17.97558,17.42323,1,0,0.089514
1237655125539094728,20.41348,18.28302,17.77334,1,0,0.06353
1237655125539160202,17.74778,16.34183,15.59362,0,1,0.044325
1237655125539160211,18.58197,17.66574,17.38044,1,0,0.073523
1237655125539356751,19.64582,17.80939,17.52814,1,0,0.045473
1237655125539487822,19.63634,18.3676,17.50131,1,0,0.107996
1237655125539553329,19.98996,18.62853,17.6081,1,0,0.111491
1237655125539618972,20.08925,18.61347,17.67695,1,0,0.200051
1237655125539881169,22.98863,18.63501,17.73483,1,0,0.118801
1237655125539946620,18.6114,17.06157,16.25034,1,0,0.069859
1237655125539946664,18.0501,16.33121,15.34492,0,1,0.09332
1237655125540339769,18.23418,16.82352,16.1668,1,0,0.084596
1237655125540798582,18.72451,17.54844,17.08429,1,0,0.069905
1237655125540864088,19.75771,17.9876,17.12611,1,0,0.087088
1237655125540995201,18.50331,17.35057,16.8364,1,0,0.063168
1237655125540995206,18.75621,17.67089,16.99392,1,0,0.085026
1237655125541126299,20.68018,19.01615,17.82086,1,0,0.165823
1237655125541126305,19.95589,17.66986,17.00447,1,0,0.065239
1237655125541191844,20.86327,18.97799,17.789,1,0,0.149789
1237655125541519466,19.29847,17.62547,16.80127,1,0,0.079888
1237655125541585035,20.16269,18.45712,17.62285,1,0,0.110605
1237655125541716130,19.54762,18.27206,17.79813,1,0,0.086117
1237655125541716164,18.88516,17.26071,16.45431,1,0,0.099001
1237655125541716176,20.20614,18.21653,17.21449,1,0,0.122941
1237655125541781512,18.95918,17.06262,16.21543,1,0,0.074105
1237655125541912780,18.68676,17.57168,17.08967,1,0,0.077537
1237655125542109439,19.73284,18.22114,17.40923,1,0,0.106538
1237655125542240334,19.29497,17.84367,17.22842,1,0,0.085744
1237655125542240356,18.23152,17.0003,16.32183,1,0,0.072769
1237655125542305900,19.86343,18.09994,17.09804,1,0,0.103826
1237655125542305946,19.94199,18.24928,17.34078,1,0,0.118812
1237655125542371446,17.61986,16.19687,15.35193,1,0,0.071327
1237655125542502464,18.34694,16.66216,15.754,0,1,0.079891
1237655125542764704,19.18526,17.75695,17.17757,1,0,0.081181
1237655125542764710,18.98585,17.59306,16.85904,1,0,0.111067
1237655125543092371,18.41165,17.27803,16.38559,1,0,0.084824
1237655126075899942,17.23211,15.83736,14.96973,1,0,0.043574
1237655126075900109,17.49483,15.9742,15.37768,1,0,0.042495
1237655126075965538,20.36935,18.76329,17.54692,1,0,0.154205
1237655126076358664,19.22982,17.93213,17.21864,1,0,0.105317
1237655126076358724,19.4108,17.92972,17.17521,1,0,0.081541
1237655126076358769,20.70787,18.50793,17.61323,1,0,0.08514
1237655126076424281,19.87128,18.33143,17.36003,1,0,0.117246
1237655126076555467,20.10135,18.3392,17.68996,1,0,0.072588
1237655126076817433,16.4763,14.54097,13.70762,0,1,0.03051
1237655126077210741,21.0626,18.95961,17.89442,1,0,0.144941
1237656529994907926,19.36872,17.24104,16.2412,0,1,0.095186
1237656529994908170,19.2677,18.22157,17.74913,1,0,0.101144
1237656529994973655,19.6937,18.14653,17.11733,1,0,0.155189
1237656529995038917,18.74266,17.46494,16.80228,1,0,0.079248
1237656530530664829,18.26242,16.82632,16.0404,1,0,0.071291
1237656530531123537,18.89015,17.77709,17.14231,1,0,0.093897
1237656530531254308,17.99425,16.43039,15.69894,1,0,0.063415
1237656530531516568,20.83991,18.91199,17.71277,1,0,0.204418
1237656530531647677,17.53505,16.25937,15.67412,1,0,0.068888
1237656530531647887,19.86116,18.18621,17.47471,1,0,0.107342
1237656530531647910,18.69063,17.29704,16.54366,1,0,0.079318
1237656530532040764,18.32951,17.27085,16.86782,1,0,0.067653
1237656530532041030,19.12714,17.93306,17.05284,1,0,0.11911
1237656530532106543,17.89217,16.5664,15.93553,1,0,0.069286
1237656530532106553,19.56658,18.31019,17.31384,1,0,0.118749
1237656530532106612,18.4208,17.08957,16.33243,1,0,0.077984
1237656530532172239,19.01935,17.73811,16.99906,1,0,0.087689
1237656530532237569,19.98241,18.38859,17.60169,1,0,0.102366
1237656530532237663,19.13853,17.83753,17.27652,1,0,0.070837
1237656530532302955,19.78321,18.23442,17.37324,1,0,0.072821
1237656530532303159,20.47399,18.73966,17.71966,1,0,0.137396
1237656562754650369,20.0476,18.56692,17.51718,1,0,0.128939
1237656562754650460,18.81735,17.59629,17.13106,1,0,0.085211
1237656567044768132,19.81157,18.4938,17.70203,1,0,0.105863
1237656567044833635,19.17387,17.39127,16.50473,1,0,0.059964
1237656567044833696,21.08579,18.19935,17.46561,1,0,0.074636
1237656567044899219,18.20763,16.99339,16.40415,1,0,0.055088
1237656567044899238,19.98213,18.36762,17.30068,1,0,0.119841
1237656567045226768,19.71278,18.23796,17.40596,1,0,0.098064
1237656567045226888,20.65039,19.04183,18.13035,1,0,0.150667
1237656567045357852,19.19028,17.66144,16.79745,1,0,0.079193
1237656567045554400,18.1258,17.13013,16.79707,1,0,0.013619
1237656567045685616,18.82718,17.60252,16.98098,1,0,0.073519
1237656567045751096,21.03924,18.92309,17.91102,1,0,0.115735
1237656567045882092,19.9374,18.75556,17.84284,1,0,0.200086
1237656567045947709,20.47935,18.74919,17.62577,1,0,0.124292
1237656567046144401,18.90738,17.38074,16.50366,0,1,0.096568
1237656567046144425,19.19132,17.791,17.04909,1,0,0.081624
1237656567046210093,19.28827,17.50148,16.61875,1,0,0.102259
1237656567046275303,19.69848,18.02585,17.00107,1,0,0.085091
1237656567046406425,18.55817,17.02098,16.29933,1,0,0.066438
1237656567046537391,16.95671,15.36187,14.63176,0,1,0.024136
1237656567046668657,19.34007,18.2719,17.60937,1,0,0.102286
1237656567047258149,18.32497,17.26041,16.57975,1,0,0.097002
1237656567047324016,19.41134,18.06001,17.43307,1,0,0.0707
1237656567047520444,18.77812,17.46664,16.72109,1,0,0.076315
1237656567047586090,20.32955,18.85476,17.72817,1,0,0.128075
1237656567047782709,19.98207,18.92473,17.81381,1,0,0.118133
1237656567047913701,19.93739,18.03318,17.02565,1,0,0.115985
1237656567047913729,19.14576,17.24954,16.27316,0,1,0.08969
1237656567047913827,19.80365,18.28358,17.39595,1,0,0.125544
1237656567048110222,19.76453,17.86317,16.94425,1,0,0.070316
1237656567048175931,19.95004,18.27093,17.55348,1,0,0.09565
1237656567048175943,19.7022,18.55025,17.64462,1,0,0.143728
1237656567048175954,19.37148,17.88964,16.89015,1,0,0.093439
1237656567048241571,19.17209,18.21614,17.69659,1,0,0.036996
1237656567048306982,20.71457,18.43597,17.37153,1,0,0.08652
1237656567048372376,19.20264,17.50539,16.55094,1,0,0.097847
1237656567048372466,18.9893,17.32872,16.48736,1,0,0.091169
1237656567048437939,19.34406,17.9014,17.13875,1,0,0.114053
1237656567048569090,19.55132,18.34394,17.53638,1,0,0.137969
1237656567048569111,19.2986,17.92032,17.02362,1,0,0.096152
1237656567581638905,18.40214,16.64895,15.79439,1,0,0.05368
1237656567581704399,18.94812,17.77392,17.05564,1,0,0.068692
1237656567581704483,18.50191,16.98698,16.26056,1,0,0.047225
1237656567581769836,20.26536,19.72904,19.15655,1,0,0.339816
1237656567581770035,21.0537,18.88397,17.73225,1,0,0.161098
1237656567581835627,18.16267,16.33721,15.65163,0,1,0.034966
1237656567581835763,18.60943,17.67453,17.10179,1,0,0.028915
1237656567582097707,21.18651,18.92382,17.83213,1,0,0.119821
1237656567582359899,20.7574,19.11817,18.04773,1,0,0.10449
1237656567582359956,21.01068,18.32739,17.71794,1,0,0.079717
1237656567582556497,20.38044,18.7408,17.98882,1,0,0.112438
1237656567582556644,19.2521,18.3335,17.82938,1,0,0.116256
1237656567582687298,16.89216,15.54943,14.97084,1,0,0.007002
1237656567582752934,19.89315,18.48312,17.59981,1,0,0.119093
1237656567582818625,18.59206,17.31413,16.5954,1,0,0.059967
1237656567582949617,17.2334,15.91124,15.18663,1,0,0.042892
1237656567583015101,19.06628,17.6692,16.90353,1,0,0.081925
1237656567583277463,19.83234,18.81936,17.77226,1,0,0.150547
1237656567583473821,17.61211,16.91172,16.35209,1,0,0.090735
1237656567583604948,18.93312,17.8154,17.4219,1,0,0.027162
1237656567583605015,18.86101,17.39716,16.7642,1,0,0.051959
1237656567583670512,19.48663,18.43954,17.46385,1,0,0.117358
1237656567583670572,18.35861,16.86128,16.16894,1,0,0.072133
1237656567583735993,18.53803,17.06433,16.29689,1,0,0.087627
1237656567583736154,19.77576,18.05391,17.06646,1,0,0.102402
1237656567583932658,19.71078,18.28783,17.28059,1,0,0.086197
1237656567583998136,19.14901,18.22689,17.77115,1,0,0.076932
1237656567584194666,17.60695,16.08616,15.47533,1,0,0.031262
1237656567584260400,18.53389,16.89896,16.15587,1,0,0.052109
1237656567584456888,20.17732,18.85529,17.88185,1,0,0.10424
1237656567584653603,19.89682,18.20889,17.22337,1,0,0.104919
1237656567584653654,18.33319,16.37633,15.34514,0,1,0.074951
1237656567584850185,20.45784,18.7575,17.88116,1,0,0.097635
1237656567584915654,19.32997,18.24349,17.58734,1,0,0.113374
1237656567585046684,19.36589,18.06885,17.23376,1,0,0.083778
1237656567585374490,20.04813,18.65935,17.80963,1,0,0.127873
1237656567585439938,17.86603,16.3342,15.58296,1,0,0.045698
1237656567585505534,19.44454,18.1862,17.34357,1,0,0.148059
1237656567585570986,18.9952,17.77094,17.04792,1,0,0.057662
1237656567585571000,19.25806,17.9178,17.21926,1,0,0.090341
1237656567585636493,19.6569,17.70918,16.73297,1,0,0.081889
1237656567585636617,19.71548,18.47167,17.80334,1,0,0.146417
1237656567585702207,18.49259,17.38174,16.92519,1,0,0.051348
1237656567585833257,17.47124,15.79688,14.87247,1,0,0.050251
1237656567585833279,20.08269,18.47407,17.62469,1,0,0.07863
1237656567585833304,19.9085,18.4239,17.44629,1,0,0.091449
1237656567585833344,20.57522,18.48787,17.78656,1,0,0.086203
1237656567585964396,19.8696,18.43958,17.50835,1,0,0.115361
1237656567585964412,19.27757,17.88043,17.32626,1,0,0.055459
1237656567586029916,19.12872,18.24722,17.5036,1,0,0.108137
1237656567586095458,18.38631,17.28996,16.53748,1,0,0.070829
1237656567586160931,18.98876,17.71167,17.11647,1,0,0.080062
1237656567586291804,20.32964,18.84661,17.59546,1,0,0.1823
1237656567586357402,19.52176,18.37443,17.60853,1,0,0.119992
1237656567586357418,20.02407,18.4148,17.47436,1,0,0.092079
1237656568118509903,17.43566,16.23281,15.51113,1,0,0.033094
1237656568118509999,19.31258,18.21058,17.63433,1,0,0.068204
1237650761860514009,19.64725,17.80928,16.87066,1,0,0.086811
1237650761860579383,19.51628,17.69428,16.76913,0,1,0.084437
1237650761860579402,18.50268,16.54791,15.63359,0,1,0.071304
1237650761860579538,19.03022,17.45403,16.59494,1,0,0.120475
1237650761860579551,19.23815,17.33429,16.40967,0,1,0.081116
1237650761860710572,17.97911,16.34956,15.53079,1,0,0.067065
1237650761860776156,18.40275,16.46218,15.49124,0,1,0.092851
1237650761861103637,18.37433,16.42181,15.49397,0,1,0.084869
1237650761861234946,19.12296,18.5627,17.68184,1,0,0.103755
1237650761861431442,19.25113,17.84572,17.08302,1,0,0.080884
1237650761861824641,20.09171,18.58588,17.48701,1,0,0.146029
1237650761861890166,18.95428,17.38768,16.74216,1,0,0.066159
1237650761862086739,16.87177,16.12952,15.76198,1,0,0.010109
1237650762394828949,19.80639,18.09327,17.23854,1,0,0.104489
1237650762394894346,18.12185,17.21052,16.77562,1,0,0.046881
1237650762394959993,18.90041,17.51394,16.86859,1,0,0.065071
1237650762396205193,19.23745,18.30557,17.43913,1,0,0.159839
1237650762396205240,17.82625,16.42973,15.45104,0,1,0.08556
1237650762396270750,20.13803,18.2827,17.22916,1,0,0.110144
1237650762396401760,19.34325,17.49884,16.50719,1,0,0.104416
1237650762396467332,17.00757,15.94971,15.43354,1,0,0.027012
1237650762396532972,19.20464,17.59613,16.63379,1,0,0.09861
1237650762396663974,20.19101,18.5425,17.59239,1,0,0.135656
1237650762396663990,19.88018,18.32477,17.43756,1,0,0.083635
1237650762396729565,18.34311,17.18077,16.39592,1,0,0.086744
1237650762396860667,19.04111,17.24309,16.28692,1,0,0.082381
1237650762396991648,19.00143,17.8862,17.38557,1,0,0.083266
1237650762396991666,18.58256,16.96889,15.97799,0,1,0.088563
1237650762396991746,19.34112,17.7128,16.7762,1,0,0.082215
1237650762397057123,19.96871,18.51242,17.5869,1,0,0.100068
1237650762397057126,20.17597,18.42975,17.25469,1,0,0.165266
1237650762397253725,20.04109,18.02754,17.03618,1,0,0.101811
1237650762397253798,17.98631,16.63675,15.95842,1,0,0.073158
1237650762397384894,19.65523,17.76214,16.81965,0,1,0.08604
1237650762397515899,18.64228,17.87003,17.39111,1,0,0.107187
1237650762397581509,18.74188,17.37143,16.55322,1,0,0.070321
1237650762397712565,18.88135,17.22651,16.27016,1,0,0.094227
1237650762397712585,19.61019,18.04998,17.05442,1,0,0.1186
1237650762397974666,19.57801,18.31497,17.54948,1,0,0.184066
1237650762398105690,18.001,16.9176,16.57541,1,0,0.04175
1237650762398171354,19.32859,17.91288,17.23755,1,0,0.086271
1237650762398171368,19.84335,18.1116,17.27159,1,0,0.088844
1237650762398302435,19.33624,17.6201,16.76657,1,0,0.081359
1237650762931634326,19.97802,18.4452,17.4719,1,0,0.143128
1237650762931699853,21.12243,18.55524,17.5903,1,0,0.106801
1237650762931765421,18.79304,17.87443,17.34872,1,0,0.079424
1237650762933010560,18.36908,16.77411,15.82812,0,1,0.095015
1237650762933010675,18.83282,17.78479,17.12205,1,0,0.14406
1237650762933076094,19.29053,18.27342,17.69751,1,0,0.082442
1237650762933141582,19.74357,18.12843,17.57968,1,0,0.087201
1237650762933403842,18.63639,17.46664,16.92159,1,0,0.062369
1237650762933469425,20.08307,18.42772,17.46038,1,0,0.10376
1237650762933534836,18.47618,16.88093,15.95468,0,1,0.08246
1237650762933534993,19.40142,17.95971,17.15049,1,0,0.130045
1237650762933600474,17.43492,16.07458,15.54484,1,0,0.048007
1237650762933665961,19.59131,17.92308,17.08987,1,0,0.080316
1237650762933797091,19.37733,17.75622,16.93867,1,0,0.079756
1237650762933797102,19.23792,17.58456,16.74306,0,1,0.067196
1237650762933862549,18.07818,16.268,15.34398,0,1,0.071776
1237650762933928078,20.47823,18.28608,17.33119,1,0,0.089731
1237650762933928132,19.99228,17.98731,17.13316,1,0,0.066193
1237650762934255826,18.84702,17.20596,16.32783,1,0,0.077453
1237650762934517885,18.98825,17.28937,16.33455,0,1,0.089045
1237650762934649071,19.36917,17.74712,16.89529,1,0,0.097511
1237650762934714586,18.97789,17.12281,16.18207,1,0,0.080214
1237650762934714637,19.62546,17.55526,17.13056,1,0,0.064281
1237650762934780136,19.7116,17.88252,17.0565,1,0,0.077612
1237650762934780207,18.79287,17.59717,17.16919,1,0,0.079114
1237650762934976698,18.43203,17.25907,16.89819,1,0,0.077642
1237650762935042203,20.80701,18.35645,17.51169,1,0,0.079018
1237650762935238844,20.80786,17.98115,17.1199,1,0,0.080781
1237650762935304295,20.30574,17.93228,17.00698,1,0,0.088569
1237651211211571422,18.8776,17.64126,17.23075,1,0,0.072047
1237651212285444403,19.50068,18.20222,17.60402,1,0,0.094272
1237651224633344317,19.44785,18.24746,17.54412,1,0,0.133676
1237651226244088143,19.2842,18.02146,17.34283,1,0,0.11844
1237651297110589622,19.321,17.99745,17.38197,1,0,0.103398
1237651297110655099,17.89061,16.34714,15.40151,0,1,0.07411
1237651297110655190,19.31078,17.78875,16.81123,1,0,0.085978
1237651297647591621,20.12416,18.66727,17.67391,1,0,0.114734
1237651297647591630,19.10968,17.69498,16.87547,1,0,0.091513
1237651297647591656,17.72601,16.05858,15.23363,1,0,0.047688
1237651297647657186,17.8832,16.47132,15.72627,1,0,0.033648
1237651297647657199,18.70291,17.35292,16.65924,1,0,0.051844
1237651298721398959,19.26056,17.39661,16.48163,0,1,0.086937
1237651298721399081,19.80218,18.18741,17.39178,1,0,0.090671
1237651299258138845,18.67899,17.01773,16.1922,1,0,0.074512
1237651299258204448,20.15386,18.09169,17.13182,1,0,0.098623
1237651299258269919,18.23597,16.35021,15.38891,0,1,0.079285
1237651299258269997,21.37609,18.633,17.48479,1,0,0.172777
1237651309995426107,20.6226,18.47706,17.50281,1,0,0.171914
1237651309995426114,20.02833,18.39868,17.69962,1,0,0.107835
1237651310532362392,20.69467,18.1627,17.25963,1,0,0.0963
1237651311606300837,18.89868,17.1833,16.37255,1,0,0.102217
1237651312143106246,19.40094,17.46597,16.52447,0,1,0.094484
1237651312143106274,19.18846,17.50209,16.89669,1,0,0.06612
1237651312679780679,19.21245,17.48533,16.4844,0,1,0.088631
1237651312679780694,19.53276,17.37004,16.43792,1,0,0.079732
1237651735245291852,18.76619,17.16268,16.26437,1,0,0.078452
1237655468065620199,18.83779,17.65107,17.17714,1,0,0.054769
1237655468065685960,17.67408,16.41974,15.82402,1,0,0.044951
1237655468065817231,19.59424,18.2528,17.3227,1,0,0.117496
1237655468602491051,18.86694,17.36177,16.47555,1,0,0.09203
1237655493293047910,16.52831,14.9418,14.1146,1,0,0.026956
1237655493293047961,17.61955,16.42586,15.77314,1,0,0.064782
1237655493293113466,19.25357,17.82907,17.06713,1,0,0.069018
1237655493293441135,20.02679,18.44803,17.4585,1,0,0.12708
1237655493293703296,18.66674,17.3765,16.83762,1,0,0.070825
1237655493293703335,19.07015,17.64161,16.68192,1,0,0.098622
1237655493293834382,19.39264,17.58748,16.76495,1,0,0.077917
1237655493293834393,17.95261,16.83182,16.32157,1,0,0.042296
1237655493293965414,20.06239,18.45098,17.43504,1,0,0.104222
1237655493293965422,18.60027,17.63323,16.92154,1,0,0.104033
1237655493293965504,17.82296,16.59881,15.54916,1,0,0.099888
1237655493294096595,20.5967,18.53034,17.56435,1,0,0.106557
